epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9979.02,1.29167,2.73769,1.38381,0.64432,0.53703,0.57949,0.32965,1.44944,2.79623,1.44276,0.00079705,0.00079705,0.00079705
43,10214.7,1.28431,2.6885,1.37639,0.67791,0.54051,0.59892,0.3495,1.40535,2.73704,1.42047,0.0007921,0.0007921,0.0007921
44,10450.5,1.27854,2.68715,1.37647,0.66552,0.52762,0.58313,0.34903,1.3497,2.79103,1.40201,0.00078715,0.00078715,0.00078715
45,10686.2,1.27005,2.64606,1.36932,0.63232,0.53516,0.57873,0.34472,1.33287,2.76684,1.39203,0.0007822,0.0007822,0.0007822
46,10922.2,1.2777,2.6674,1.37675,0.64648,0.53804,0.59422,0.3505,1.34705,2.71365,1.41315,0.00077725,0.00077725,0.00077725
47,11158,1.26208,2.63535,1.36094,0.65118,0.54746,0.5939,0.36071,1.31218,2.70373,1.39456,0.0007723,0.0007723,0.0007723
48,11397.8,1.2461,2.60984,1.36336,0.6618,0.55584,0.60163,0.35909,1.31876,2.67014,1.38946,0.00076735,0.00076735,0.00076735
49,11639.6,1.25401,2.61294,1.36133,0.66062,0.52612,0.58892,0.35858,1.2863,2.67197,1.38388,0.0007624,0.0007624,0.0007624
50,11880.6,1.24841,2.58655,1.35937,0.66133,0.54861,0.59908,0.3649,1.2814,2.67472,1.38295,0.00075745,0.00075745,0.00075745
51,12121.4,1.24908,2.58083,1.35461,0.64946,0.56866,0.60623,0.36956,1.3028,2.60924,1.37424,0.0007525,0.0007525,0.0007525
52,12363,1.23519,2.55424,1.35042,0.65803,0.56676,0.61022,0.36927,1.29437,2.62025,1.37663,0.00074755,0.00074755,0.00074755
53,12600.7,1.23676,2.56792,1.35687,0.68215,0.54185,0.61185,0.37278,1.27187,2.62974,1.36958,0.0007426,0.0007426,0.0007426
54,12833,1.23165,2.5454,1.35104,0.66843,0.54861,0.60434,0.3699,1.27476,2.5974,1.36146,0.00073765,0.00073765,0.00073765
55,13070.3,1.22509,2.50766,1.34047,0.68978,0.56106,0.61336,0.37513,1.27122,2.59492,1.36379,0.0007327,0.0007327,0.0007327
56,13306.5,1.22368,2.51525,1.34033,0.66941,0.57483,0.61989,0.37922,1.29695,2.62388,1.36795,0.00072775,0.00072775,0.00072775
57,13542.2,1.21802,2.46202,1.33489,0.68042,0.54878,0.61503,0.3779,1.2548,2.58872,1.36489,0.0007228,0.0007228,0.0007228
58,13774.9,1.20537,2.45922,1.32876,0.65719,0.56137,0.60922,0.37665,1.26805,2.59707,1.37425,0.00071785,0.00071785,0.00071785
59,14007.1,1.20608,2.45751,1.32891,0.66492,0.57247,0.6132,0.37938,1.26445,2.59661,1.36144,0.0007129,0.0007129,0.0007129
60,14239.8,1.20832,2.44157,1.3234,0.64675,0.58422,0.61975,0.38401,1.26662,2.56058,1.35414,0.00070795,0.00070795,0.00070795
61,14471.3,1.21437,2.42985,1.3237,0.66044,0.56506,0.60881,0.37317,1.26418,2.60008,1.35901,0.000703,0.000703,0.000703
62,14700.3,1.19614,2.38814,1.31809,0.69026,0.54522,0.60993,0.37493,1.25538,2.62469,1.35743,0.00069805,0.00069805,0.00069805
63,14927.4,1.1955,2.39272,1.31471,0.68052,0.55876,0.61288,0.37854,1.26027,2.59688,1.36351,0.0006931,0.0006931,0.0006931
64,15155.2,1.19279,2.39433,1.31172,0.66121,0.57738,0.62075,0.38184,1.24138,2.55699,1.35057,0.00068815,0.00068815,0.00068815
65,15381.5,1.19463,2.36925,1.31624,0.70176,0.57399,0.62984,0.38801,1.26075,2.56169,1.36078,0.0006832,0.0006832,0.0006832
66,15607.5,1.17875,2.33082,1.3086,0.6864,0.56088,0.61861,0.38408,1.24163,2.57513,1.35153,0.00067825,0.00067825,0.00067825
67,15833.7,1.17903,2.34511,1.30981,0.65197,0.59372,0.61642,0.37843,1.25179,2.53443,1.3616,0.0006733,0.0006733,0.0006733
68,16059.4,1.18112,2.33659,1.30633,0.68554,0.55963,0.61684,0.38088,1.24258,2.55774,1.35659,0.00066835,0.00066835,0.00066835
69,16292.2,1.17315,2.28753,1.30195,0.66441,0.57674,0.61658,0.38415,1.24484,2.5145,1.3486,0.0006634,0.0006634,0.0006634
70,16530.2,1.17535,2.30097,1.30409,0.65121,0.59698,0.61842,0.3807,1.24784,2.54024,1.34862,0.00065845,0.00065845,0.00065845
71,16768.1,1.16626,2.29459,1.29614,0.70773,0.5636,0.62363,0.39103,1.23943,2.46782,1.3461,0.0006535,0.0006535,0.0006535
72,17003.8,1.16499,2.26656,1.29524,0.68837,0.57818,0.62919,0.39115,1.24701,2.51806,1.35089,0.00064855,0.00064855,0.00064855
73,17237.9,1.16125,2.25675,1.29128,0.68397,0.56922,0.61607,0.39002,1.22354,2.53074,1.342,0.0006436,0.0006436,0.0006436
74,17475.2,1.16155,2.25373,1.29037,0.66231,0.5807,0.6115,0.38368,1.24354,2.53478,1.35058,0.00063865,0.00063865,0.00063865
75,17710.4,1.15818,2.26032,1.28474,0.68856,0.56141,0.60862,0.38582,1.22783,2.56078,1.34306,0.0006337,0.0006337,0.0006337
76,17943.7,1.15093,2.24924,1.28805,0.71244,0.55472,0.61847,0.38717,1.2325,2.55988,1.35062,0.00062875,0.00062875,0.00062875
77,18177.7,1.15001,2.19463,1.28809,0.72975,0.56054,0.63125,0.39568,1.22655,2.52838,1.34581,0.0006238,0.0006238,0.0006238
78,18413.1,1.14961,2.20528,1.28163,0.69627,0.57486,0.63476,0.39733,1.22674,2.46612,1.34645,0.00061885,0.00061885,0.00061885
79,18649.9,1.14146,2.18134,1.27397,0.668,0.58975,0.6288,0.39417,1.22026,2.49429,1.34244,0.0006139,0.0006139,0.0006139
80,18886.8,1.14107,2.17516,1.27591,0.68276,0.57465,0.62168,0.38874,1.22274,2.52718,1.34611,0.00060895,0.00060895,0.00060895
81,19123.5,1.13692,2.1576,1.28162,0.67697,0.58102,0.62706,0.38976,1.24251,2.52976,1.35573,0.000604,0.000604,0.000604
82,19360.3,1.12945,2.15309,1.27124,0.7078,0.5607,0.6269,0.39298,1.23371,2.50924,1.34453,0.00059905,0.00059905,0.00059905
83,19597.8,1.1393,2.15845,1.27216,0.6843,0.5861,0.62849,0.39093,1.2167,2.49778,1.33392,0.0005941,0.0005941,0.0005941
84,19835,1.13133,2.12514,1.26531,0.64482,0.59842,0.62489,0.38944,1.23226,2.51326,1.34988,0.00058915,0.00058915,0.00058915
85,20071.8,1.1211,2.12335,1.26233,0.65547,0.57766,0.62604,0.39137,1.23103,2.53948,1.34949,0.0005842,0.0005842,0.0005842
86,20309,1.1204,2.10243,1.26018,0.67934,0.57981,0.62835,0.39148,1.22863,2.51891,1.34467,0.00057925,0.00057925,0.00057925
87,20546.4,1.11963,2.09653,1.25763,0.66553,0.59916,0.63225,0.39385,1.22813,2.54487,1.34091,0.0005743,0.0005743,0.0005743
88,20783.8,1.12519,2.11652,1.26573,0.69322,0.57583,0.62914,0.39011,1.23089,2.51712,1.34496,0.00056935,0.00056935,0.00056935
89,21020.6,1.12188,2.0938,1.26099,0.69521,0.58071,0.6308,0.3972,1.21816,2.48946,1.33336,0.0005644,0.0005644,0.0005644
90,21258.4,1.11574,2.08468,1.2549,0.6884,0.58868,0.63491,0.39846,1.22131,2.50116,1.33136,0.00055945,0.00055945,0.00055945
91,21495.5,1.11361,2.07587,1.25532,0.70364,0.56433,0.6311,0.39553,1.22758,2.54636,1.34678,0.0005545,0.0005545,0.0005545
92,21732.3,1.11356,2.07274,1.25736,0.73081,0.55138,0.63632,0.39795,1.22006,2.48721,1.34027,0.00054955,0.00054955,0.00054955
93,21969.1,1.10167,2.0385,1.24697,0.6778,0.58842,0.6306,0.39568,1.22033,2.50096,1.34409,0.0005446,0.0005446,0.0005446
94,22206.3,1.09634,2.03665,1.24643,0.68357,0.57517,0.62796,0.39354,1.22935,2.47503,1.35229,0.00053965,0.00053965,0.00053965
95,22443.6,1.10247,2.02888,1.245,0.6717,0.60031,0.63385,0.39815,1.21855,2.4771,1.33957,0.0005347,0.0005347,0.0005347
96,22680.6,1.09371,2.01611,1.24172,0.67349,0.59481,0.63126,0.3962,1.22243,2.49301,1.34303,0.00052975,0.00052975,0.00052975
97,22918.3,1.10505,2.03107,1.24707,0.67863,0.58916,0.63074,0.39599,1.22043,2.49635,1.33639,0.0005248,0.0005248,0.0005248
98,23155.3,1.08978,1.98848,1.23375,0.6802,0.58875,0.62804,0.3966,1.22389,2.48748,1.34575,0.00051985,0.00051985,0.00051985
99,23392.2,1.0911,1.98341,1.23712,0.66429,0.60516,0.63113,0.39681,1.22783,2.50552,1.3444,0.0005149,0.0005149,0.0005149
100,23629.5,1.08855,1.9882,1.23293,0.68673,0.58098,0.63165,0.39747,1.2242,2.49715,1.33907,0.00050995,0.00050995,0.00050995
101,23867.1,1.08312,1.97311,1.23492,0.70322,0.57283,0.63168,0.39795,1.22165,2.51057,1.33845,0.000505,0.000505,0.000505
102,24105.7,1.09476,1.97155,1.23115,0.69199,0.58573,0.63898,0.40206,1.21764,2.48141,1.33526,0.00050005,0.00050005,0.00050005
103,24353.8,1.08955,1.96799,1.23228,0.68425,0.59631,0.63575,0.40093,1.20925,2.46392,1.32795,0.0004951,0.0004951,0.0004951
104,24602.5,1.07584,1.95064,1.22791,0.68401,0.57817,0.63077,0.39956,1.21192,2.48657,1.33442,0.00049015,0.00049015,0.00049015
105,24851.8,1.07193,1.91795,1.22226,0.6942,0.56474,0.62594,0.39847,1.21242,2.47544,1.33738,0.0004852,0.0004852,0.0004852
106,25096.9,1.07387,1.93126,1.22608,0.65133,0.59328,0.63016,0.39934,1.21546,2.46982,1.33829,0.00048025,0.00048025,0.00048025
107,25336.2,1.07351,1.9218,1.22452,0.6779,0.58613,0.63263,0.39863,1.21427,2.47988,1.3379,0.0004753,0.0004753,0.0004753
108,25578,1.07016,1.916,1.22589,0.67461,0.59211,0.63537,0.40282,1.21082,2.48729,1.33405,0.00047035,0.00047035,0.00047035
109,25823.5,1.06836,1.90924,1.22266,0.69763,0.57345,0.63359,0.40043,1.22165,2.49519,1.34329,0.0004654,0.0004654,0.0004654
110,26069,1.06722,1.91165,1.22094,0.69554,0.58082,0.6331,0.39913,1.22046,2.49948,1.34219,0.00046045,0.00046045,0.00046045
111,26311.8,1.06165,1.90119,1.22019,0.71973,0.56123,0.63209,0.39875,1.21685,2.48797,1.34179,0.0004555,0.0004555,0.0004555
112,26550,1.06533,1.88587,1.22024,0.6899,0.58154,0.63757,0.40145,1.22253,2.49258,1.34476,0.00045055,0.00045055,0.00045055
113,26793.3,1.05466,1.88909,1.22014,0.71461,0.56422,0.63515,0.40171,1.22203,2.48662,1.34534,0.0004456,0.0004456,0.0004456
114,27033.2,1.05873,1.88359,1.21546,0.6943,0.58361,0.63788,0.4036,1.21994,2.4619,1.34921,0.00044065,0.00044065,0.00044065
115,27273.7,1.05447,1.86864,1.21175,0.70339,0.57943,0.63617,0.40578,1.21694,2.47409,1.34437,0.0004357,0.0004357,0.0004357
116,27518.1,1.0577,1.85375,1.21327,0.69601,0.58204,0.63922,0.40531,1.22076,2.48625,1.34875,0.00043075,0.00043075,0.00043075
117,27766,1.05515,1.83993,1.20984,0.71482,0.57685,0.64094,0.40505,1.21817,2.4747,1.34504,0.0004258,0.0004258,0.0004258
118,28011.7,1.04874,1.84337,1.20754,0.70493,0.58221,0.63937,0.40362,1.22138,2.48062,1.34967,0.00042085,0.00042085,0.00042085
119,28257.4,1.04995,1.8294,1.20847,0.7216,0.57298,0.6373,0.40128,1.22023,2.49359,1.34682,0.0004159,0.0004159,0.0004159
120,28497,1.0431,1.79749,1.19781,0.67886,0.5939,0.63761,0.40167,1.22121,2.49654,1.34661,0.00041095,0.00041095,0.00041095
121,28739.4,1.0355,1.81594,1.19937,0.6931,0.58305,0.63413,0.40011,1.22513,2.48655,1.35189,0.000406,0.000406,0.000406
122,28987.2,1.04023,1.81515,1.20594,0.70689,0.57466,0.63396,0.40051,1.23294,2.47872,1.35975,0.00040105,0.00040105,0.00040105
123,29234.2,1.04593,1.80745,1.20465,0.6939,0.58439,0.63298,0.39823,1.22567,2.48719,1.35095,0.0003961,0.0003961,0.0003961
124,29479.2,1.04004,1.80227,1.19856,0.69531,0.58523,0.63061,0.39877,1.22671,2.50041,1.35224,0.00039115,0.00039115,0.00039115
125,29725.8,1.03822,1.79281,1.19794,0.7065,0.57784,0.63028,0.39685,1.23228,2.52915,1.35943,0.0003862,0.0003862,0.0003862
126,29972,1.03182,1.78316,1.1931,0.71179,0.5681,0.62908,0.39401,1.22986,2.5592,1.35607,0.00038125,0.00038125,0.00038125
127,30218.3,1.0275,1.77561,1.19102,0.70083,0.5733,0.62827,0.39442,1.23257,2.56379,1.35738,0.0003763,0.0003763,0.0003763
128,30463.4,1.02341,1.77607,1.19413,0.69123,0.57699,0.62459,0.39318,1.23091,2.54064,1.3584,0.00037135,0.00037135,0.00037135
129,30709.3,1.02907,1.77137,1.19173,0.69684,0.57467,0.62696,0.39479,1.22675,2.52349,1.35767,0.0003664,0.0003664,0.0003664
130,30954,1.02852,1.76259,1.19012,0.67854,0.59179,0.62991,0.39573,1.22605,2.52235,1.35624,0.00036145,0.00036145,0.00036145
131,31197.4,1.02146,1.75853,1.18982,0.73475,0.55817,0.63091,0.39593,1.23025,2.52448,1.36138,0.0003565,0.0003565,0.0003565
132,31439,1.01565,1.73551,1.19222,0.7296,0.56205,0.63287,0.39863,1.22631,2.51131,1.3576,0.00035155,0.00035155,0.00035155
133,31679.4,1.01831,1.72374,1.1868,0.70945,0.56808,0.63167,0.39796,1.22753,2.5165,1.35467,0.0003466,0.0003466,0.0003466
134,31919.8,1.00687,1.71328,1.17805,0.69456,0.5825,0.63583,0.39756,1.231,2.52126,1.35594,0.00034165,0.00034165,0.00034165
135,32161.2,1.01024,1.73092,1.18591,0.70981,0.57397,0.63572,0.39783,1.23246,2.51749,1.35746,0.0003367,0.0003367,0.0003367
136,32404.2,1.00811,1.69942,1.18025,0.7116,0.57007,0.63425,0.39731,1.23049,2.52453,1.35671,0.00033175,0.00033175,0.00033175
137,32644.8,1.01091,1.69804,1.17819,0.7031,0.57968,0.63459,0.39582,1.22874,2.53371,1.35321,0.0003268,0.0003268,0.0003268
138,32885.4,1.00643,1.70964,1.17609,0.71412,0.57151,0.63271,0.39598,1.22651,2.54315,1.35015,0.00032185,0.00032185,0.00032185
139,33126.8,1.00323,1.68835,1.17165,0.72775,0.56368,0.63293,0.39656,1.22666,2.54768,1.34933,0.0003169,0.0003169,0.0003169
140,33367.5,0.99881,1.70433,1.17806,0.70596,0.57509,0.63306,0.39699,1.22976,2.55051,1.35364,0.00031195,0.00031195,0.00031195
141,33608.7,1.00055,1.69253,1.17404,0.71567,0.56792,0.63301,0.39585,1.23457,2.54968,1.35948,0.000307,0.000307,0.000307
142,33849.6,0.99601,1.66743,1.167,0.71506,0.5682,0.63321,0.39647,1.23271,2.55102,1.35621,0.00030205,0.00030205,0.00030205
143,34091.6,0.99686,1.66543,1.17326,0.68034,0.58773,0.63334,0.39696,1.23449,2.54853,1.35771,0.0002971,0.0002971,0.0002971
144,34333.9,0.98834,1.66097,1.16918,0.69624,0.57548,0.63379,0.3972,1.23545,2.55007,1.36074,0.00029215,0.00029215,0.00029215
145,34577.1,0.98725,1.64657,1.16481,0.69962,0.57212,0.63383,0.39822,1.23996,2.56272,1.3668,0.0002872,0.0002872,0.0002872
146,34814.7,0.99435,1.66441,1.17033,0.67674,0.59073,0.63346,0.39761,1.23698,2.57153,1.36574,0.00028225,0.00028225,0.00028225
147,35051.8,0.98155,1.62826,1.16674,0.69237,0.58569,0.63253,0.39732,1.23795,2.57075,1.36876,0.0002773,0.0002773,0.0002773
148,35310,0.99285,1.64503,1.16747,0.6865,0.58976,0.63187,0.39633,1.23967,2.57214,1.37193,0.00027235,0.00027235,0.00027235
149,35571.5,0.98108,1.6269,1.16501,0.67336,0.59517,0.63068,0.39755,1.23958,2.57956,1.37425,0.0002674,0.0002674,0.0002674
150,35832.5,0.98031,1.63496,1.16128,0.677,0.58521,0.62877,0.39616,1.23788,2.58632,1.37419,0.00026245,0.00026245,0.00026245
151,36092.9,0.98403,1.62582,1.16644,0.68306,0.5795,0.62839,0.39625,1.23486,2.58123,1.37152,0.0002575,0.0002575,0.0002575
152,36355.7,0.97882,1.61701,1.15732,0.67487,0.58257,0.62779,0.39566,1.23274,2.58147,1.37082,0.00025255,0.00025255,0.00025255
153,36617,0.98388,1.61836,1.16193,0.67784,0.58739,0.62781,0.39628,1.23278,2.58293,1.37131,0.0002476,0.0002476,0.0002476
154,36881,0.97238,1.59898,1.15346,0.68025,0.58169,0.62879,0.3959,1.23446,2.5923,1.37442,0.00024265,0.00024265,0.00024265
155,37142,0.96993,1.58997,1.15506,0.66631,0.58622,0.62606,0.39576,1.23466,2.58969,1.37562,0.0002377,0.0002377,0.0002377
156,37402.9,0.97587,1.60329,1.15633,0.66862,0.58079,0.62577,0.39532,1.23601,2.59454,1.37556,0.00023275,0.00023275,0.00023275
157,37665.7,0.96625,1.58971,1.15274,0.70672,0.55533,0.62555,0.39554,1.23657,2.59745,1.37589,0.0002278,0.0002278,0.0002278
158,37958.1,0.96633,1.5776,1.15169,0.69675,0.56391,0.62474,0.39523,1.23587,2.59417,1.37657,0.00022285,0.00022285,0.00022285
159,38254.6,0.96334,1.5841,1.15217,0.68627,0.56975,0.62306,0.39491,1.23357,2.58707,1.37484,0.0002179,0.0002179,0.0002179
160,38554.8,0.96469,1.57495,1.15132,0.6718,0.57429,0.62259,0.39441,1.23353,2.58492,1.37517,0.00021295,0.00021295,0.00021295
161,38878.6,0.9586,1.56038,1.14738,0.67023,0.57657,0.62432,0.39522,1.23504,2.58245,1.3766,0.000208,0.000208,0.000208
162,39244.4,0.96326,1.57189,1.14856,0.66593,0.57832,0.62478,0.39518,1.23317,2.58537,1.37482,0.00020305,0.00020305,0.00020305
163,39574.1,0.95809,1.57276,1.14705,0.69679,0.558,0.62498,0.39563,1.2334,2.57606,1.37632,0.0001981,0.0001981,0.0001981
164,39840.1,0.95816,1.55216,1.14363,0.68779,0.56556,0.62527,0.39599,1.23383,2.5744,1.37798,0.00019315,0.00019315,0.00019315
165,40102.6,0.95231,1.55078,1.14372,0.68587,0.56875,0.62533,0.39587,1.23493,2.58077,1.37902,0.0001882,0.0001882,0.0001882
