epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,9886.56,1.32705,1.25702,1.32475,0.61611,0.4988,0.54539,0.33031,1.28197,1.16432,1.30605,0.00079705,0.00079705,0.00079705
43,10104.8,1.33153,1.25068,1.32608,0.62918,0.49509,0.54835,0.33733,1.24818,1.13132,1.28788,0.0007921,0.0007921,0.0007921
44,10324.1,1.32687,1.24899,1.32479,0.59918,0.50823,0.54571,0.3337,1.25026,1.15475,1.29944,0.00078715,0.00078715,0.00078715
45,10541.7,1.32149,1.24216,1.32454,0.62013,0.51426,0.54904,0.33716,1.24929,1.12759,1.2951,0.0007822,0.0007822,0.0007822
46,10761.6,1.31832,1.24249,1.32259,0.63939,0.50211,0.55673,0.34257,1.24096,1.12294,1.28652,0.00077725,0.00077725,0.00077725
47,10980.9,1.31381,1.23616,1.31682,0.64105,0.49863,0.5557,0.3421,1.23433,1.13716,1.28407,0.0007723,0.0007723,0.0007723
48,11198.9,1.31354,1.23745,1.31337,0.62732,0.52152,0.56508,0.34513,1.2427,1.11682,1.28659,0.00076735,0.00076735,0.00076735
49,11416.9,1.30719,1.21968,1.31185,0.61051,0.51296,0.5478,0.33906,1.23521,1.12102,1.27094,0.0007624,0.0007624,0.0007624
50,11634.2,1.31028,1.22886,1.31003,0.61333,0.50608,0.55225,0.3402,1.2455,1.12,1.28285,0.00075745,0.00075745,0.00075745
51,11853.1,1.30439,1.21046,1.30599,0.65618,0.50985,0.55991,0.3467,1.24712,1.11189,1.29005,0.0007525,0.0007525,0.0007525
52,12071.8,1.29057,1.20786,1.30015,0.6347,0.52269,0.56637,0.34915,1.2335,1.10497,1.27736,0.00074755,0.00074755,0.00074755
53,12289.5,1.29682,1.20441,1.3025,0.64221,0.5245,0.57119,0.34948,1.23021,1.09948,1.27706,0.0007426,0.0007426,0.0007426
54,12508.8,1.30111,1.20357,1.30231,0.62123,0.53766,0.568,0.35116,1.23511,1.10545,1.27458,0.00073765,0.00073765,0.00073765
55,12727.7,1.28776,1.19125,1.29564,0.63471,0.52912,0.56733,0.35289,1.23028,1.10145,1.27196,0.0007327,0.0007327,0.0007327
56,12945.2,1.28975,1.20067,1.30041,0.63851,0.5273,0.57508,0.35543,1.24927,1.0895,1.29461,0.00072775,0.00072775,0.00072775
57,13164.5,1.27972,1.19708,1.29906,0.62318,0.5398,0.57825,0.35683,1.22588,1.08027,1.269,0.0007228,0.0007228,0.0007228
58,13384.9,1.28949,1.19491,1.30304,0.62038,0.53429,0.56976,0.35626,1.23137,1.08485,1.28017,0.00071785,0.00071785,0.00071785
59,13605.3,1.28405,1.18841,1.29869,0.64034,0.53441,0.57456,0.35603,1.24498,1.08262,1.29155,0.0007129,0.0007129,0.0007129
